Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type
2025-10-01,AR,None,Organic,None,N/A,N/A,N/A,25,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,AR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,46684,26149,0.5601,111,0.0042,218,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,BO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,31,22,0.7097,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,BR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,4,4,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,CL,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,CO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,EC,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,8,7,0.8750,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,NL,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,None,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,2,4,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,PE,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,PT,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,PY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,US,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,29,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-01,UY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,5,5,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,AR,None,Organic,None,N/A,N/A,N/A,20,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,AR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,38897,19916,0.5120,61,0.0031,121,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,BO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,17,16,0.9412,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,CL,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,EC,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,5,5.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,None,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,PY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,US,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,16,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,UY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,AR,None,Organic,None,N/A,N/A,N/A,18,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,AR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,28237,14535,0.5148,49,0.0034,97,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,BO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,18,10,0.5556,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,EC,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,2,3,1.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,US,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,10,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,UY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,5,3,0.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,AR,None,Organic,None,N/A,N/A,N/A,26,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,AR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,45279,19288,0.4260,52,0.0027,96,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,BO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,23,4,0.1739,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,BR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,N/A,2,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,CO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,DE,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,EC,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,10,3,0.3000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,IL,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,None,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,PY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,US,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,UY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,4,3,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,AR,None,Organic,None,N/A,N/A,N/A,18,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,AR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,52683,21801,0.4138,70,0.0032,141,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,BO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,23,7,0.3043,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,BR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,CO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,3,1,0.3333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,CW,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,EC,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,18,2,0.1111,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,IT,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,None,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,3,3.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,US,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,5,1,0.2000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,UY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,4,3,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,AR,None,Organic,None,N/A,N/A,N/A,7,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,AR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,13428,5856,0.4361,20,0.0034,38,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,BO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,BR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,N/A,4,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,EC,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,7,5,0.7143,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,IT,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,6,3,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,None,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,SG,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,US,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-06,UY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-07,AR,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-07,AR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,N/A,N/A,N/A,1,N/A,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-08,AR,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-09,AR,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-10,AR,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-11,AR,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-12,AR,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-13,IN,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,AR,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,AR,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,13628,7914,0.5807,31,0.0039,58,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,9,9,0.0,1,1,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,BO,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,6,4,0.6667,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,BR,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,CA,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,CO,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,DE,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,EC,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,5,3,0.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,None,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,PY,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,US,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,7,17,2.4286,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-16,UY,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,3,1,0.3333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-17,AR,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-17,AR,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,11256,8270,0.7347,16,0.0019,32,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,9,9,0.0,1,1,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-17,BO,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,4,3,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-17,EC,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-17,PY,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-17,US,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,9,4,0.4444,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-17,UY,None,moloco_int,TRUST_brdkMzM3_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-18,AR,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
